FID,Id,soft_slope,soft_shelf,s_t_s_bott,sst,ocean_poll,dem_non_hi,dem_dest,X,Y
13239,0,0,0,1,0,0.5927270,0.1949360,0.3563260,627775.778719000050000,6774416.224840000300000
13240,0,0,0,1,0,1.1546800,0.1986130,0.3651910,629775.778719000050000,6774416.224840000300000
13241,0,0,0,1,26,0.6228020,0.1986130,0.3651910,635775.778719000050000,6774416.224840000300000
13242,0,0,0,1,26,1.3002100,0.1986130,0.3651910,637775.778719000050000,6774416.224840000300000
13243,0,0,0,1,28,1.3399400,0.1986130,0.3651910,639775.778719000050000,6774416.224840000300000
13244,0,0,0,1,29,1.3888800,0.1911000,0.3513770,641775.778719000050000,6774416.224840000300000
13245,0,0,0,1,27,1.4304900,0.1911000,0.3513770,643775.778719000050000,6774416.224840000300000
13246,0,0,0,1,27,1.4461100,0.1911000,0.3513770,645775.778719000050000,6774416.224840000300000
13247,0,0,0,1,28,1.4597800,0.1911000,0.3513770,647775.778719000050000,6774416.224840000300000
13248,0,0,0,1,27,1.4524100,0.1911000,0.3513770,649775.778719000050000,6774416.224840000300000
13249,0,0,0,1,24,1.4296700,0.1814740,0.3336770,651775.778719000050000,6774416.224840000300000
13250,0,0,0,1,22,1.4038800,0.1814740,0.3336770,653775.778719000050000,6774416.224840000300000
13251,0,0,0,1,21,1.3798900,0.1814740,0.3336770,655775.778719000050000,6774416.224840000300000
13252,0,0,0,1,22,1.3479700,0.1814740,0.3336770,657775.778719000050000,6774416.224840000300000
13253,0,0,0,1,22,1.3332900,0.1814740,0.3336770,659775.778719000050000,6774416.224840000300000
13254,0,0,0,1,23,1.3302701,0.1814740,0.3336770,661775.778719000050000,6774416.224840000300000
13255,0,0,0,1,25,1.3228500,1.3904700,3.2007301,663775.778719000050000,6774416.224840000300000
13256,0,0,0,1,28,1.3132000,1.3904700,3.2007301,665775.778719000050000,6774416.224840000300000
13257,0,0,0,1,28,1.3014600,1.3904700,3.2007301,667775.778719000050000,6774416.224840000300000
13258,0,0,0,1,28,1.3002800,1.3904700,3.2007301,669775.778719000050000,6774416.224840000300000
13259,0,0,0,1,29,1.3009700,1.3904700,3.2007301,671775.778719000050000,6774416.224840000300000
13260,0,0,0,1,31,1.2946900,1.3904700,3.2007301,673775.778719000050000,6774416.224840000300000
13261,0,0,0,1,31,1.3008800,1.3420800,3.0893400,675775.778719000050000,6774416.224840000300000
13262,0,0,0,1,31,1.3158400,1.3420800,3.0893400,677775.778719000050000,6774416.224840000300000
13263,0,0,0,1,31,1.3139700,1.3420800,3.0893400,679775.778719000050000,6774416.224840000300000
13264,0,0,0,1,32,1.3400400,1.3420800,3.0893400,681775.778719000050000,6774416.224840000300000
13265,0,0,0,1,32,1.3450700,1.3420800,3.0893400,683775.778719000050000,6774416.224840000300000
13266,0,0,0,1,35,1.3358700,1.3133500,3.0232201,685775.778719000050000,6774416.224840000300000
13267,0,0,0,1,35,1.3215899,1.3133500,3.0232201,687775.778719000050000,6774416.224840000300000
13268,0,0,0,1,34,1.3274601,1.3133500,3.0232201,689775.778719000050000,6774416.224840000300000
13269,0,0,0,1,33,1.3319401,1.3133500,3.0232201,691775.778719000050000,6774416.224840000300000
13270,0,0,0,1,35,1.3053900,1.3133500,3.0232201,693775.778719000050000,6774416.224840000300000
13271,0,0,0,1,35,1.2718000,1.3133500,3.0232201,695775.778719000050000,6774416.224840000300000
13272,0,0,0,1,35,1.2367800,1.3133500,3.0232201,697775.778719000050000,6774416.224840000300000
13273,0,0,0,1,33,1.1589200,1.3494700,1.4968300,699775.778719000050000,6774416.224840000300000
13274,0,0,0,1,31,1.0720500,1.3494700,1.4968300,701775.778719000050000,6774416.224840000300000
13275,0,0,0,1,30,1.0259600,1.3494700,1.4968300,703775.778719000050000,6774416.224840000300000
13276,0,0,0,1,32,0.9409020,1.3494700,1.4968300,705775.778719000050000,6774416.224840000300000
13277,0,0,0,1,33,0.9027900,1.3494700,1.4968300,707775.778719000050000,6774416.224840000300000
13278,0,0,0,1,32,0.8884580,1.3862300,1.5376000,709775.778719000050000,6774416.224840000300000
13279,0,0,0,1,32,0.8565620,1.3862300,1.5376000,711775.778719000050000,6774416.224840000300000
13280,0,0,0,1,30,0.8668650,1.3862300,1.5376000,713775.778719000050000,6774416.224840000300000
13281,0,0,0,1,28,0.8685970,1.3862300,1.5376000,715775.778719000050000,6774416.224840000300000
13282,0,0,0,1,30,0.8540990,1.3862300,1.5376000,717775.778719000050000,6774416.224840000300000
13283,0,0,0,1,31,0.8508070,1.3862300,1.5376000,719775.778719000050000,6774416.224840000300000
13284,0,0,0,1,29,0.8903060,1.3034400,1.4457700,721775.778719000050000,6774416.224840000300000
13285,0,0,0,1,26,0.9158890,1.3034400,1.4457700,723775.778719000050000,6774416.224840000300000
13286,0,0,0,1,24,0.9359030,1.3034400,1.4457700,725775.778719000050000,6774416.224840000300000
13287,0,0,0,1,19,0.9616420,1.3034400,1.4457700,727775.778719000050000,6774416.224840000300000
13288,0,0,0,1,23,0.9739280,1.3034400,1.4457700,729775.778719000050000,6774416.224840000300000
13289,0,0,0,1,27,0.9803920,1.3034400,1.4457700,731775.778719000050000,6774416.224840000300000
13290,0,0,0,1,28,0.9839180,0.5458550,0.3338800,733775.778719000050000,6774416.224840000300000
13291,0,0,0,1,0,0.9660920,0.5458550,0.3338800,735775.778719000050000,6774416.224840000300000
13292,0,0,0,1,0,0.9323470,0.5458550,0.3338800,737775.778719000050000,6774416.224840000300000
13293,0,0,0,1,26,1.3344500,0.1911000,0.3513770,639775.778719000050000,6776416.224840000300000
13294,0,0,0,1,27,1.3932000,0.1911000,0.3513770,641775.778719000050000,6776416.224840000300000
13295,0,0,0,1,28,1.4385800,0.1911000,0.3513770,643775.778719000050000,6776416.224840000300000
13296,0,0,0,1,28,1.4529700,0.1911000,0.3513770,645775.778719000050000,6776416.224840000300000
13297,0,0,0,1,28,1.4575100,0.1911000,0.3513770,647775.778719000050000,6776416.224840000300000
13298,0,0,0,1,28,1.4444000,0.1911000,0.3513770,649775.778719000050000,6776416.224840000300000
13299,0,0,0,1,23,1.3530900,0.1814740,0.3336770,653775.778719000050000,6776416.224840000300000
13300,0,0,0,1,22,1.3279901,0.1814740,0.3336770,655775.778719000050000,6776416.224840000300000
13301,0,0,0,1,21,1.3109800,0.1814740,0.3336770,657775.778719000050000,6776416.224840000300000
13302,0,0,0,1,22,1.3012300,0.1814740,0.3336770,659775.778719000050000,6776416.224840000300000
13303,0,0,0,1,23,1.3008699,0.1814740,0.3336770,661775.778719000050000,6776416.224840000300000
13304,0,0,0,1,26,1.3049001,1.3904700,3.2007301,663775.778719000050000,6776416.224840000300000
13305,0,0,0,1,28,1.2988100,1.3904700,3.2007301,665775.778719000050000,6776416.224840000300000
13306,0,0,0,1,28,1.2975700,1.3904700,3.2007301,667775.778719000050000,6776416.224840000300000
13307,0,0,0,1,28,1.2982399,1.3904700,3.2007301,669775.778719000050000,6776416.224840000300000
13308,0,0,0,1,29,1.3157901,1.3904700,3.2007301,671775.778719000050000,6776416.224840000300000
13309,0,0,0,1,30,1.3290000,1.3904700,3.2007301,673775.778719000050000,6776416.224840000300000
13310,0,0,0,1,29,1.3269900,1.3420800,3.0893400,675775.778719000050000,6776416.224840000300000
13311,0,0,0,1,29,1.3387800,1.3420800,3.0893400,677775.778719000050000,6776416.224840000300000
13312,0,0,0,1,29,1.3573900,1.3420800,3.0893400,679775.778719000050000,6776416.224840000300000
13313,0,0,0,1,30,1.3625000,1.3420800,3.0893400,681775.778719000050000,6776416.224840000300000
13314,0,0,0,1,32,1.3679100,1.3420800,3.0893400,683775.778719000050000,6776416.224840000300000
13315,0,0,0,1,35,1.3812200,1.3133500,3.0232201,685775.778719000050000,6776416.224840000300000
13316,0,0,0,1,35,1.3731000,1.3133500,3.0232201,687775.778719000050000,6776416.224840000300000
13317,0,0,0,1,34,1.3829100,1.3133500,3.0232201,689775.778719000050000,6776416.224840000300000
13318,0,0,0,1,34,1.3759400,1.3133500,3.0232201,691775.778719000050000,6776416.224840000300000
13319,0,0,0,1,36,1.3622400,1.3133500,3.0232201,693775.778719000050000,6776416.224840000300000
13320,0,0,0,1,36,1.3443900,1.3133500,3.0232201,695775.778719000050000,6776416.224840000300000
13321,0,0,0,1,34,1.3177700,1.3494700,1.4968300,697775.778719000050000,6776416.224840000300000
13322,0,0,0,1,32,1.2115300,1.3494700,1.4968300,699775.778719000050000,6776416.224840000300000
13323,0,0,0,1,30,1.1710000,1.3494700,1.4968300,701775.778719000050000,6776416.224840000300000
13324,0,0,0,1,29,1.0866200,1.3494700,1.4968300,703775.778719000050000,6776416.224840000300000
13325,0,0,0,1,30,1.0424000,1.3494700,1.4968300,705775.778719000050000,6776416.224840000300000
13326,0,0,0,1,30,0.9923240,1.3494700,1.4968300,707775.778719000050000,6776416.224840000300000
13327,0,0,0,1,29,0.9847740,1.3862300,1.5376000,709775.778719000050000,6776416.224840000300000
13328,0,0,0,1,28,0.9475910,1.3862300,1.5376000,711775.778719000050000,6776416.224840000300000
13329,0,0,0,1,27,0.9136730,1.3862300,1.5376000,713775.778719000050000,6776416.224840000300000
13330,0,0,0,1,26,0.9132590,1.3862300,1.5376000,715775.778719000050000,6776416.224840000300000
13331,0,0,0,1,28,0.9251360,1.3862300,1.5376000,717775.778719000050000,6776416.224840000300000
13332,0,0,0,1,29,0.5507510,1.3862300,1.5376000,719775.778719000050000,6776416.224840000300000
13333,0,0,0,1,27,0.9680110,1.3034400,1.4457700,721775.778719000050000,6776416.224840000300000
13334,0,0,0,1,25,0.9890760,1.3034400,1.4457700,723775.778719000050000,6776416.224840000300000
13335,0,0,0,1,22,1.0065000,1.3034400,1.4457700,725775.778719000050000,6776416.224840000300000
13336,0,0,0,1,18,1.0322500,1.3034400,1.4457700,727775.778719000050000,6776416.224840000300000
13337,0,0,0,1,21,1.0310000,1.3034400,1.4457700,729775.778719000050000,6776416.224840000300000
13338,0,0,0,1,25,1.0213100,1.3034400,1.4457700,731775.778719000050000,6776416.224840000300000
13339,0,0,0,1,26,1.0046200,0.5458550,0.3338800,733775.778719000050000,6776416.224840000300000
13340,0,0,0,1,0,0.7229690,0.1911000,0.3513770,641775.778719000050000,6778416.224840000300000
13341,0,0,0,1,31,1.4587200,0.1911000,0.3513770,643775.778719000050000,6778416.224840000300000
13342,0,0,0,1,30,1.4606100,0.1911000,0.3513770,645775.778719000050000,6778416.224840000300000
13343,0,0,0,1,28,1.4555700,0.1911000,0.3513770,647775.778719000050000,6778416.224840000300000
13344,0,0,0,1,26,1.4301100,0.1911000,0.3513770,649775.778719000050000,6778416.224840000300000
13345,0,0,0,1,0,1.2537800,0.1814740,0.3336770,659775.778719000050000,6778416.224840000300000
13346,0,0,0,1,26,0.6731840,1.3904700,3.2007301,663775.778719000050000,6778416.224840000300000
13347,0,0,0,1,27,1.2942400,1.3904700,3.2007301,665775.778719000050000,6778416.224840000300000
13348,0,0,0,1,28,1.2934800,1.3904700,3.2007301,667775.778719000050000,6778416.224840000300000
13349,0,0,0,1,28,1.2935400,1.3904700,3.2007301,669775.778719000050000,6778416.224840000300000
13350,0,0,0,1,29,1.3379900,1.3420800,3.0893400,673775.778719000050000,6778416.224840000300000
13351,0,0,0,1,28,1.3393800,1.3420800,3.0893400,675775.778719000050000,6778416.224840000300000
13352,0,0,0,1,27,1.3517801,1.3420800,3.0893400,677775.778719000050000,6778416.224840000300000
13353,0,0,0,1,28,1.3656600,1.3420800,3.0893400,679775.778719000050000,6778416.224840000300000
13354,0,0,0,1,30,1.3717700,1.3420800,3.0893400,681775.778719000050000,6778416.224840000300000
13355,0,0,0,1,32,1.3779100,1.3420800,3.0893400,683775.778719000050000,6778416.224840000300000
13356,0,0,0,1,35,1.3805500,1.3133500,3.0232201,685775.778719000050000,6778416.224840000300000
13357,0,0,0,1,35,1.3895900,1.3133500,3.0232201,687775.778719000050000,6778416.224840000300000
13358,0,0,0,1,35,1.4016600,1.3133500,3.0232201,689775.778719000050000,6778416.224840000300000
13359,0,0,0,1,36,1.3837399,1.3133500,3.0232201,691775.778719000050000,6778416.224840000300000
13360,0,0,0,1,36,1.3774300,1.3133500,3.0232201,693775.778719000050000,6778416.224840000300000
13361,0,0,0,1,36,1.3655200,1.3133500,3.0232201,695775.778719000050000,6778416.224840000300000
13362,0,0,0,1,35,1.3522000,1.3494700,1.4968300,697775.778719000050000,6778416.224840000300000
13363,0,0,0,1,32,1.2566400,1.3494700,1.4968300,699775.778719000050000,6778416.224840000300000
13364,0,0,0,1,30,1.2100199,1.3494700,1.4968300,701775.778719000050000,6778416.224840000300000
13365,0,0,0,1,29,1.1296099,1.3494700,1.4968300,703775.778719000050000,6778416.224840000300000
13366,0,0,0,1,28,1.0659300,1.3494700,1.4968300,705775.778719000050000,6778416.224840000300000
13367,0,0,0,1,27,1.0435600,1.3494700,1.4968300,707775.778719000050000,6778416.224840000300000
13368,0,0,0,1,26,1.0470999,1.3862300,1.5376000,709775.778719000050000,6778416.224840000300000
13369,0,0,0,1,25,1.0174500,1.3862300,1.5376000,711775.778719000050000,6778416.224840000300000
13370,0,0,0,1,24,0.9906620,1.3862300,1.5376000,713775.778719000050000,6778416.224840000300000
13371,0,0,0,1,24,1.0049300,1.3862300,1.5376000,715775.778719000050000,6778416.224840000300000
13372,0,0,0,1,25,1.0368201,1.3862300,1.5376000,717775.778719000050000,6778416.224840000300000
13373,0,0,0,1,25,1.0543801,1.3862300,1.5376000,719775.778719000050000,6778416.224840000300000
13374,0,0,0,1,25,1.0952600,1.3034400,1.4457700,721775.778719000050000,6778416.224840000300000
13375,0,0,0,1,24,1.1044300,1.3034400,1.4457700,723775.778719000050000,6778416.224840000300000
13376,0,0,0,1,22,0.6470820,1.3034400,1.4457700,725775.778719000050000,6778416.224840000300000
13377,0,0,0,1,18,1.0633700,1.3034400,1.4457700,727775.778719000050000,6778416.224840000300000
13378,0,0,0,1,19,1.0429900,1.3034400,1.4457700,729775.778719000050000,6778416.224840000300000
13379,0,0,0,1,19,1.0302500,1.3034400,1.4457700,731775.778719000050000,6778416.224840000300000
13380,0,0,0,1,19,1.0106500,0.5458550,0.3338800,733775.778719000050000,6778416.224840000300000
13381,0,0,0,1,0,0.9740840,0.5458550,0.3338800,735775.778719000050000,6778416.224840000300000
13382,0,0,0,1,32,0.7709320,0.1911000,0.3513770,643775.778719000050000,6780416.224840000300000
13383,0,0,0,1,24,0.7124270,0.1911000,0.3513770,649775.778719000050000,6780416.224840000300000
13384,0,0,0,1,27,0.6753310,1.3904700,3.2007301,663775.778719000050000,6780416.224840000300000
13385,0,0,0,1,27,1.2870200,1.3904700,3.2007301,665775.778719000050000,6780416.224840000300000
13386,0,0,0,1,27,1.2819600,1.3904700,3.2007301,667775.778719000050000,6780416.224840000300000
13387,0,0,0,1,29,1.2866900,1.3904700,3.2007301,669775.778719000050000,6780416.224840000300000
13388,0,0,0,1,28,1.3153700,1.3904700,3.2007301,671775.778719000050000,6780416.224840000300000
13389,0,0,0,1,28,1.3248200,1.3420800,3.0893400,673775.778719000050000,6780416.224840000300000
13390,0,0,0,1,27,1.3369000,1.3420800,3.0893400,675775.778719000050000,6780416.224840000300000
13391,0,0,0,1,26,1.3397400,1.3420800,3.0893400,677775.778719000050000,6780416.224840000300000
13392,0,0,0,1,28,1.3532100,1.3420800,3.0893400,679775.778719000050000,6780416.224840000300000
13393,0,0,0,1,31,1.3662400,1.3420800,3.0893400,681775.778719000050000,6780416.224840000300000
13394,0,0,0,1,33,1.3721800,1.3420800,3.0893400,683775.778719000050000,6780416.224840000300000
13395,0,0,0,1,34,1.3797899,1.3133500,3.0232201,685775.778719000050000,6780416.224840000300000
13396,0,0,0,1,35,1.3897700,1.3133500,3.0232201,687775.778719000050000,6780416.224840000300000
13397,0,0,0,1,35,1.3943900,1.3133500,3.0232201,689775.778719000050000,6780416.224840000300000
13398,0,0,0,1,36,1.3969400,1.3133500,3.0232201,691775.778719000050000,6780416.224840000300000
13399,0,0,0,1,36,1.3958800,1.3133500,3.0232201,693775.778719000050000,6780416.224840000300000
13400,0,0,0,1,36,1.3813900,1.3133500,3.0232201,695775.778719000050000,6780416.224840000300000
13401,0,0,0,1,35,1.3755100,1.3494700,1.4968300,697775.778719000050000,6780416.224840000300000
13402,0,0,0,1,32,1.2933600,1.3494700,1.4968300,699775.778719000050000,6780416.224840000300000
13403,0,0,0,1,30,1.2105800,1.3494700,1.4968300,701775.778719000050000,6780416.224840000300000
13404,0,0,0,1,28,1.1674000,1.3494700,1.4968300,703775.778719000050000,6780416.224840000300000
13405,0,0,0,1,27,1.1059901,1.3494700,1.4968300,705775.778719000050000,6780416.224840000300000
13406,0,0,0,1,26,1.0820500,1.3494700,1.4968300,707775.778719000050000,6780416.224840000300000
13407,0,0,0,1,25,1.1040400,1.3862300,1.5376000,709775.778719000050000,6780416.224840000300000
13408,0,0,0,1,24,1.0891900,1.3862300,1.5376000,711775.778719000050000,6780416.224840000300000
13409,0,0,0,1,24,1.0900800,1.3862300,1.5376000,713775.778719000050000,6780416.224840000300000
13410,0,0,0,1,24,1.0847600,1.3862300,1.5376000,715775.778719000050000,6780416.224840000300000
13411,0,0,0,1,23,1.1205500,1.3862300,1.5376000,717775.778719000050000,6780416.224840000300000
13412,0,0,0,1,23,1.1547199,1.3862300,1.5376000,719775.778719000050000,6780416.224840000300000
13413,0,0,0,1,22,1.1770200,1.3034400,1.4457700,721775.778719000050000,6780416.224840000300000
13414,0,0,0,1,20,1.2011400,1.3034400,1.4457700,723775.778719000050000,6780416.224840000300000
13415,0,0,0,1,19,1.1928700,1.3034400,1.4457700,725775.778719000050000,6780416.224840000300000
13416,0,0,0,1,18,1.0997800,1.3034400,1.4457700,727775.778719000050000,6780416.224840000300000
13417,0,0,0,1,12,1.0308200,0.5458550,0.3338800,731775.778719000050000,6780416.224840000300000
13418,0,0,0,1,11,1.0149500,0.5458550,0.3338800,733775.778719000050000,6780416.224840000300000
13419,0,0,0,1,0,0.5473890,0.5458550,0.3338800,735775.778719000050000,6780416.224840000300000
13420,0,0,0,1,30,0.7836880,0.1911000,0.3513770,643775.778719000050000,6782416.224840000300000
13421,0,0,0,1,28,0.7563660,0.1911000,0.3513770,645775.778719000050000,6782416.224840000300000
13422,0,0,0,1,25,1.4265701,0.1911000,0.3513770,647775.778719000050000,6782416.224840000300000
13423,0,0,0,1,23,0.6770100,0.1911000,0.3513770,649775.778719000050000,6782416.224840000300000
13424,0,0,0,1,26,0.6774300,1.3904700,3.2007301,663775.778719000050000,6782416.224840000300000
13425,0,0,0,1,26,1.2833500,1.3904700,3.2007301,665775.778719000050000,6782416.224840000300000
13426,0,0,0,1,26,1.2681900,1.3904700,3.2007301,667775.778719000050000,6782416.224840000300000
13427,0,0,0,1,0,1.2539001,1.3904700,3.2007301,669775.778719000050000,6782416.224840000300000
13428,0,0,0,1,24,1.3016599,1.3420800,3.0893400,673775.778719000050000,6782416.224840000300000
13429,0,0,0,1,24,1.3214000,1.3420800,3.0893400,675775.778719000050000,6782416.224840000300000
13430,0,0,0,1,24,1.3252400,1.3420800,3.0893400,677775.778719000050000,6782416.224840000300000
13431,0,0,0,1,28,1.3362000,1.3420800,3.0893400,679775.778719000050000,6782416.224840000300000
13432,0,0,0,1,33,1.3470200,1.3420800,3.0893400,681775.778719000050000,6782416.224840000300000
13433,0,0,0,1,35,1.3527200,1.3420800,3.0893400,683775.778719000050000,6782416.224840000300000
13434,0,0,0,1,33,1.3661700,1.3133500,3.0232201,685775.778719000050000,6782416.224840000300000
13435,0,0,0,1,34,1.3780200,1.3133500,3.0232201,687775.778719000050000,6782416.224840000300000
13436,0,0,0,1,34,1.3872900,1.3133500,3.0232201,689775.778719000050000,6782416.224840000300000
13437,0,0,0,1,35,1.3873900,1.3133500,3.0232201,691775.778719000050000,6782416.224840000300000
13438,0,0,0,1,36,1.3900200,1.3133500,3.0232201,693775.778719000050000,6782416.224840000300000
13439,0,0,0,1,36,1.3913701,1.3133500,3.0232201,695775.778719000050000,6782416.224840000300000
13440,0,0,0,1,35,1.3761200,1.3494700,1.4968300,697775.778719000050000,6782416.224840000300000
13441,0,0,0,1,33,1.3284600,1.3494700,1.4968300,699775.778719000050000,6782416.224840000300000
13442,0,0,0,1,29,1.2483200,1.3494700,1.4968300,701775.778719000050000,6782416.224840000300000
13443,0,0,0,1,26,1.1669500,1.3494700,1.4968300,703775.778719000050000,6782416.224840000300000
13444,0,0,0,1,26,1.1304600,1.3494700,1.4968300,705775.778719000050000,6782416.224840000300000
13445,0,0,0,1,25,1.1265900,1.3494700,1.4968300,707775.778719000050000,6782416.224840000300000
13446,0,0,0,1,25,1.1412600,1.3862300,1.5376000,709775.778719000050000,6782416.224840000300000
13447,0,0,0,1,24,1.1520100,1.3862300,1.5376000,711775.778719000050000,6782416.224840000300000
13448,0,0,0,1,25,1.1632200,1.3862300,1.5376000,713775.778719000050000,6782416.224840000300000
13449,0,0,0,1,26,1.1608000,1.3862300,1.5376000,715775.778719000050000,6782416.224840000300000
13450,0,0,0,1,23,1.1760800,1.3862300,1.5376000,717775.778719000050000,6782416.224840000300000
13451,0,0,0,1,21,1.2142100,1.3862300,1.5376000,719775.778719000050000,6782416.224840000300000
13452,0,0,0,1,18,1.2354200,1.3034400,1.4457700,721775.778719000050000,6782416.224840000300000
13453,0,0,0,1,15,1.2632900,1.3034400,1.4457700,723775.778719000050000,6782416.224840000300000
13454,0,0,0,1,14,1.2355700,1.3034400,1.4457700,725775.778719000050000,6782416.224840000300000
13455,0,0,0,1,0,1.0281301,1.3034400,1.4457700,729775.778719000050000,6782416.224840000300000
13456,0,0,0,1,27,1.4423500,0.1911000,0.3513770,645775.778719000050000,6784416.224840000300000
13457,0,0,0,1,24,1.3971300,0.1911000,0.3513770,647775.778719000050000,6784416.224840000300000
13458,0,0,0,1,22,0.6426520,0.1911000,0.3513770,649775.778719000050000,6784416.224840000300000
13459,0,0,0,1,25,1.2662801,1.3904700,3.2007301,663775.778719000050000,6784416.224840000300000
13460,0,0,0,1,0,0.5984680,1.3904700,3.2007301,669775.778719000050000,6784416.224840000300000
13461,0,0,0,1,22,0.6138240,1.3420800,3.0893400,675775.778719000050000,6784416.224840000300000
13462,0,0,0,1,23,1.3171000,1.3420800,3.0893400,677775.778719000050000,6784416.224840000300000
13463,0,0,0,1,28,1.3288100,1.3420800,3.0893400,679775.778719000050000,6784416.224840000300000
13464,0,0,0,1,34,1.3351300,1.3420800,3.0893400,681775.778719000050000,6784416.224840000300000
13465,0,0,0,1,36,1.3414000,1.3420800,3.0893400,683775.778719000050000,6784416.224840000300000
13466,0,0,0,1,33,1.3592499,1.3133500,3.0232201,685775.778719000050000,6784416.224840000300000
13467,0,0,0,1,32,1.3650500,1.3133500,3.0232201,687775.778719000050000,6784416.224840000300000
13468,0,0,0,1,33,1.3834000,1.3133500,3.0232201,689775.778719000050000,6784416.224840000300000
13469,0,0,0,1,34,1.3938200,1.3133500,3.0232201,691775.778719000050000,6784416.224840000300000
13470,0,0,0,1,35,1.3926400,1.3133500,3.0232201,693775.778719000050000,6784416.224840000300000
13471,0,0,0,1,35,1.4081500,1.3133500,3.0232201,695775.778719000050000,6784416.224840000300000
13472,0,0,0,1,35,1.3968800,1.3494700,1.4968300,697775.778719000050000,6784416.224840000300000
13473,0,0,0,1,33,1.3236700,1.3494700,1.4968300,699775.778719000050000,6784416.224840000300000
13474,0,0,0,1,29,1.2418500,1.3494700,1.4968300,701775.778719000050000,6784416.224840000300000
13475,0,0,0,1,25,1.1568201,1.3494700,1.4968300,703775.778719000050000,6784416.224840000300000
13476,0,0,0,1,25,1.1466100,1.3494700,1.4968300,705775.778719000050000,6784416.224840000300000
13477,0,0,0,1,25,1.1376899,1.3494700,1.4968300,707775.778719000050000,6784416.224840000300000
13478,0,0,0,1,25,1.1619999,1.3862300,1.5376000,709775.778719000050000,6784416.224840000300000
13479,0,0,0,1,25,1.1714900,1.3862300,1.5376000,711775.778719000050000,6784416.224840000300000
13480,0,0,0,1,26,1.1806300,1.3862300,1.5376000,713775.778719000050000,6784416.224840000300000
13481,0,0,0,1,27,1.1761900,1.3862300,1.5376000,715775.778719000050000,6784416.224840000300000
13482,0,0,0,1,24,1.1540200,1.3862300,1.5376000,717775.778719000050000,6784416.224840000300000
13483,0,0,0,1,20,0.7467320,1.3034400,1.4457700,719775.778719000050000,6784416.224840000300000
13484,0,0,0,1,15,1.2416800,1.3034400,1.4457700,721775.778719000050000,6784416.224840000300000
13485,0,0,0,1,11,1.2725900,1.3034400,1.4457700,723775.778719000050000,6784416.224840000300000
13486,0,0,0,1,10,1.2503901,1.3034400,1.4457700,725775.778719000050000,6784416.224840000300000
13487,0,0,0,1,0,0.5394290,1.3034400,1.4457700,729775.778719000050000,6784416.224840000300000
13488,0,0,0,1,0,1.0484900,0.5458550,0.3338800,731775.778719000050000,6784416.224840000300000
13489,0,0,0,1,0,0.5677500,0.5458550,0.3338800,733775.778719000050000,6784416.224840000300000
13490,0,0,0,1,0,1.0347600,0.5458550,0.3338800,735775.778719000050000,6784416.224840000300000
13491,0,0,0,1,0,0.7218020,0.1986130,0.3651910,635775.778719000050000,6786416.224840000300000
13492,0,0,0,1,0,1.4800100,0.1986130,0.3651910,637775.778719000050000,6786416.224840000300000
13493,0,0,0,1,0,0.7469750,0.1911000,0.3513770,641775.778719000050000,6786416.224840000300000
13494,0,0,0,1,0,0.6787940,0.1911000,0.3513770,645775.778719000050000,6786416.224840000300000
13495,0,0,0,1,22,0.5916900,1.3420800,3.0893400,675775.778719000050000,6786416.224840000300000
13496,0,0,0,1,28,1.3118900,1.3420800,3.0893400,679775.778719000050000,6786416.224840000300000
13497,0,0,0,1,32,1.3255900,1.3420800,3.0893400,681775.778719000050000,6786416.224840000300000
13498,0,0,0,1,34,1.3331701,1.3420800,3.0893400,683775.778719000050000,6786416.224840000300000
13499,0,0,0,1,32,1.3495700,1.3133500,3.0232201,685775.778719000050000,6786416.224840000300000
13500,0,0,0,1,32,1.3494800,1.3133500,3.0232201,687775.778719000050000,6786416.224840000300000
13501,0,0,0,1,31,1.3725100,1.3133500,3.0232201,689775.778719000050000,6786416.224840000300000
13502,0,0,0,1,32,1.4009900,1.3133500,3.0232201,691775.778719000050000,6786416.224840000300000
13503,0,0,0,1,33,1.4092200,1.3133500,3.0232201,693775.778719000050000,6786416.224840000300000
13504,0,0,0,1,33,1.4088000,1.3133500,3.0232201,695775.778719000050000,6786416.224840000300000
13505,0,0,0,1,34,1.3948400,1.3494700,1.4968300,697775.778719000050000,6786416.224840000300000
13506,0,0,0,1,33,1.3182200,1.3494700,1.4968300,699775.778719000050000,6786416.224840000300000
13507,0,0,0,1,30,1.2621900,1.3494700,1.4968300,701775.778719000050000,6786416.224840000300000
13508,0,0,0,1,27,1.1691000,1.3494700,1.4968300,703775.778719000050000,6786416.224840000300000
13509,0,0,0,1,27,1.1400200,1.3494700,1.4968300,705775.778719000050000,6786416.224840000300000
13510,0,0,0,1,27,1.1467000,1.3494700,1.4968300,707775.778719000050000,6786416.224840000300000
13511,0,0,0,1,26,1.1547800,1.3862300,1.5376000,709775.778719000050000,6786416.224840000300000
13512,0,0,0,1,25,1.1833000,1.3862300,1.5376000,711775.778719000050000,6786416.224840000300000
13513,0,0,0,1,27,1.1937300,1.3862300,1.5376000,713775.778719000050000,6786416.224840000300000
13514,0,0,0,1,29,1.1860200,1.3862300,1.5376000,715775.778719000050000,6786416.224840000300000
13515,0,0,0,1,26,1.1560500,1.3862300,1.5376000,717775.778719000050000,6786416.224840000300000
13516,0,0,0,1,0,1.1660500,1.3034400,1.4457700,719775.778719000050000,6786416.224840000300000
